Client_Num,customer_name,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,address,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,contact_number,Customer_Job,Income,Cust_Satisfaction_Score
718734408,Sean Stanton,44,M,5,Graduate,Married,TX,"50657 Thomas Mountains Apt. 946, Shellyborough, NC 26884",91750,yes,no,no,cellular,16743505787,White-collar,79719,5
718735908,Renee Johnson,53,F,2,Graduate,Married,CA,"3085 Sarah Lane, Ochoatown, KS 04538",91750,no,no,no,cellular,13016665900,Businessman,16042,5
718736883,Kevin Aguilar,53,F,1,Graduate,Single,TX,"9564 Lynn Street Suite 421, Robertland, NC 74004",91750,yes,no,no,cellular,18087555344,Blue-collar,37203,4
718737708,Dr. Madison Mcclain,49,F,1,Graduate,Single,CA,"8354 Merritt Village, Wilsonberg, LA 60765",91750,no,yes,no,cellular,12489514215,Selfemployeed,53519,4
718739508,Jordan Allen,47,M,3,Uneducated,Married,TX,"022 Carpenter Knoll Apt. 199, Curryshire, KS 83315",91750,yes,no,no,cellular,14016830472,Blue-collar,43909,4
718742808,Robert Riley,49,F,2,Uneducated,Single,CA,"1192 Hutchinson Gateway, New Kathryn, VT 80391",91750,no,yes,no,cellular,10218743256,Businessman,33242,3
718744008,Ellen Moreno,65,M,0,Graduate,Married,AZ,"1491 Turner Shoal Suite 003, New Amber, TX 43438",90025,no,no,no,cellular,18852723245,Blue-collar,10130,3
718746933,Michael Garcia,50,F,4,Graduate,Married,TX,"Unit 4139 Box 1070, DPO AA 70383",91750,no,no,no,telephone,16391257190,Govt,37403,3
718748133,Tammy Crosby,52,F,2,Unknown,Single,TX,"87824 Long Land, West Margaret, VT 97571",91750,no,yes,no,cellular,13575491107,White-collar,44192,4
718751133,Todd Griffith,44,F,4,Uneducated,Single,CA,"691 Debbie Corner Apt. 890, West Nicolemouth, NE 65133",91750,no,no,no,unknown,19020074226,Selfemployeed,14975,5
718755483,Terry Jackson,41,M,2,Graduate,Unknown,NY,"89261 Day Creek, Jonesfurt, DE 37591",91750,yes,no,no,cellular,13225062549,Businessman,92420,5
718756533,Kevin Rose,41,M,4,Uneducated,Single,TX,"280 Petty Mountain Apt. 036, West Kevinborough, MD 50130",91750,no,no,no,unknown,17076221324,Govt,117503,5
718757808,Nathan Vargas,49,M,5,Uneducated,Married,NY,"509 Patrick Vista, Kendrafurt, MN 47622",91750,no,no,no,cellular,14180146402,Govt,44143,4
718758783,Jennifer Diaz,50,F,1,Graduate,Single,TX,"40891 Katie Radial Apt. 312, Markfort, ID 30620",91750,no,yes,no,cellular,16603589779,Businessman,204255,5
718759833,Mary Lopez,45,F,3,Graduate,Single,FL,"6118 Johnson Valleys Apt. 561, Robertsonside, DC 93315",91750,no,no,yes,cellular,18252862377,Selfemployeed,5525,5
718762308,Albert Walker,43,F,3,High School,Single,TX,"482 Nelson Shore Suite 684, Kimberlymouth, VT 59570",91750,no,no,no,cellular,19751456014,Selfemployeed,40095,5
718764708,Austin Barnes,58,M,3,Unknown,Married,CA,"6288 Hood Path Suite 116, North Jonmouth, RI 43077",90025,no,yes,no,cellular,16244529769,Businessman,156696,4
718766058,Corey Davila,42,F,5,Graduate,Single,CA,"4457 Sanchez Turnpike Suite 848, Hansonmouth, WA 77607",91750,yes,yes,no,cellular,17147627342,Govt,21910,5
718767183,Melissa Maddox,47,M,3,High School,Married,FL,"7107 Smith Village, North Danielborough, VA 69380",91750,yes,yes,no,cellular,11334831769,Govt,84775,4
718768158,Jose Davis,49,F,1,Graduate,Single,NY,"123 Miller Passage Apt. 311, South Jamieborough, MS 35486",91750,no,no,no,cellular,11133239363,Blue-collar,12090,5
718772133,Craig Roy PhD,65,M,1,Graduate,Single,NY,"47808 Luna Curve, Ashleybury, KY 16675",91750,no,no,no,unknown,17009732857,Selfemployeed,14975,4
718773333,Mrs. Melinda Smith,55,M,2,Graduate,Married,NJ,"979 Townsend Path Apt. 203, Hectorside, ND 75965",91750,yes,no,no,cellular,18231554523,Businessman,104715,3
718774533,Shane White,56,F,2,Graduate,Married,FL,"88267 English Roads Suite 126, Gonzalesberg, WY 08127",91750,no,no,no,unknown,11040116851,Businessman,196929,4
718775808,Mr. Christopher Peters,49,M,2,Graduate,Married,NJ,"29631 Cruz Pine Apt. 586, Smithton, TN 66941",91750,yes,no,no,unknown,12342315908,Selfemployeed,94670,4
718777008,Logan Mcmillan,47,F,5,High School,Married,FL,"859 Joshua Summit, North Curtis, MN 01286",91750,yes,no,yes,unknown,11677491899,Selfemployeed,12700,4
718784358,Julie Moon,47,F,3,High School,Married,CA,"2273 Christy Place, Lake Austinville, MT 23260",91750,no,yes,no,cellular,13273632122,Selfemployeed,19424,5
718785483,Martin Davis,53,F,1,Graduate,Married,WA,"797 George Rapids Suite 208, Zacharyberg, NY 93248",91750,no,yes,yes,telephone,16315284970,Govt,54747,4
718788258,Ruben Richardson,37,F,3,Uneducated,Married,NJ,"469 Sanchez Turnpike, Taylorhaven, WI 04279",91750,yes,no,no,unknown,10144375111,Businessman,36049,4
718791708,Jennifer Taylor,58,F,1,Graduate,Single,FL,"00764 Dustin Vista Apt. 644, East Heatherview, OK 28001",91750,no,no,no,cellular,10551784923,Retirees,23840,3
718792758,Lori Clark,54,M,1,Unknown,Married,NY,"93374 Logan Hollow Apt. 459, Port Kaylastad, WI 03525",91750,no,yes,no,unknown,12277731226,White-collar,93913,5
718795083,Robin Luna,45,M,4,High School,Unknown,CA,"8102 Monica Road, New Tony, DC 07307",91750,yes,no,no,cellular,13592629264,Selfemployeed,98104,4
718797558,Mariah Farrell,31,F,0,Uneducated,Single,FL,"850 Soto Stravenue, West Patricia, IL 95307",91750,no,no,no,unknown,15532979447,Retirees,27178,5
718799958,Christopher Nguyen,50,F,3,Uneducated,Single,IA,"71021 Waters Springs, Gabrieltown, OR 80145",91750,yes,yes,no,unknown,12632189125,Businessman,164975,4
718801158,Steve Ibarra,48,F,4,High School,Married,NY,"60199 Jeremy Hills Suite 146, North Jacob, WY 36885",91750,yes,yes,no,cellular,15977207822,Businessman,168853,4
718802283,Kimberly Reid,60,M,1,Unknown,Single,FL,"47332 Jill Park, South Johnton, NV 87369",91750,no,no,no,unknown,19548835477,Govt,51113,5
718803333,Gina Reynolds,58,F,0,Uneducated,Married,CA,"91360 Mccarty Cliff Suite 642, Port Carrie, NH 64665",91750,yes,yes,no,cellular,14366985058,Selfemployeed,11236,3
718805733,Howard Pearson,55,M,2,Graduate,Married,NY,"Unit 1183 Box 8866, DPO AA 79083",91750,yes,yes,no,telephone,16300889856,Businessman,146232,4
718806783,Karen Smith,59,F,1,Post-Graduate,Single,CA,"1628 Lewis Manors, Ronaldmouth, MA 07454",91750,yes,no,no,cellular,15970066211,Retirees,30988,5
718808883,Dr. Gabrielle Smith,42,F,3,Graduate,Single,TX,"81202 Andersen Shoals, New Victorville, FL 42763",91750,yes,yes,no,cellular,18541032019,White-collar,40774,3
718811058,Kristin Lopez,59,M,1,Graduate,Married,FL,"4052 Jennifer Fields Apt. 168, Andersonborough, DC 97624",91750,no,yes,no,cellular,15793112058,Blue-collar,60072,5
718812708,Heather Simpson,37,F,3,Graduate,Married,CA,"04652 Garcia Trace, Angelabury, SC 04030",91750,no,yes,no,cellular,17288193544,Selfemployeed,17702,5
718813833,Lauren Campbell,38,F,3,Graduate,Single,CA,"Unit 8867 Box 5469, DPO AP 70401",91750,no,yes,no,cellular,14187632559,Selfemployeed,5525,4
718815108,Timothy Warner,50,F,1,High School,Single,CT,"476 Wendy Vista, Anthonymouth, WI 71617",91750,yes,no,no,cellular,18674021784,Blue-collar,37183,5
718816158,Rebecca Allen,45,M,1,Graduate,Single,TX,"340 David Ford Suite 997, New Michaelchester, HI 33135",91750,no,yes,no,cellular,10512667486,Selfemployeed,43642,3
718819158,Grace Wagner,34,M,3,High School,Single,AK,"32067 Amy Gateway Apt. 220, Mitchellmouth, AL 20976",99504,no,yes,no,cellular,16132767933,Selfemployeed,59159,5
718821783,Nathan Parrish,41,M,2,High School,Married,CA,"0686 Thomas Way Apt. 579, Port Thomas, WV 99273",91750,yes,no,no,cellular,10880374620,Selfemployeed,74525,4
718824783,James Mcdaniel,44,F,2,Graduate,Married,MA,"69058 Thornton Bypass Suite 987, Cervantesville, AL 36978",91750,yes,yes,no,cellular,13148417567,Retirees,19671,5
718825908,Patrick Lester,45,M,1,Uneducated,Single,NY,"635 Brown Vista Suite 515, Kristenmouth, ME 06858",91750,yes,yes,no,cellular,12639335173,Govt,69192,5
718826883,Becky Miller,37,F,2,High School,Single,CA,"176 Debra Locks Suite 159, Lake Sueton, OK 73435",91750,no,yes,yes,cellular,10552886304,Selfemployeed,28696,3
718828083,Amy Nelson,31,M,0,Post-Graduate,Married,TX,"64648 Lisa Land, Mannhaven, DE 62966",91750,yes,no,no,unknown,18071806995,White-collar,38432,5
718829358,Sandra Sanchez,56,M,4,Graduate,Single,NY,"36276 John Skyway, Christinastad, VT 97940",91750,no,no,no,cellular,10628003578,Retirees,88342,5
718830183,Samuel Peters,48,F,4,Graduate,Unknown,FL,"USS Rodriguez, FPO AA 74216",91750,no,yes,yes,cellular,17105583052,Selfemployeed,12150,4
718834233,Benjamin Brewer,27,F,0,Uneducated,Married,NY,"Unit 7942 Box 1329, DPO AA 04880",91750,yes,yes,no,cellular,14192547469,Selfemployeed,43619,3
718835583,David Rivera,59,F,1,Post-Graduate,Married,NY,"5020 Donald Hollow Apt. 170, Ericview, UT 97705",91750,yes,no,yes,cellular,18542520643,White-collar,41818,5
718837683,Margaret Griffin,47,F,2,Post-Graduate,Married,NJ,"854 Brenda Throughway Suite 169, New Alexander, CT 31302",91750,no,yes,no,cellular,14308500640,Retirees,26511,3
718838808,Brooke Garcia,57,F,3,Graduate,Single,NY,"386 Joseph Creek, South James, WV 58046",91750,no,yes,no,cellular,17385398429,White-collar,31804,5
718840833,Laura Jackson,46,M,2,High School,Married,TX,"50233 Elizabeth Ville Suite 289, East Ericbury, HI 07291",91750,no,yes,no,unknown,18821703975,Govt,119066,5
718843608,Jeffery Chang,58,F,1,Uneducated,Single,CA,"9051 White Curve Apt. 097, South Andrewport, OK 84744",91750,yes,yes,no,cellular,17350295536,Govt,36384,4
718846008,Emily Miller,60,F,1,Graduate,Married,FL,"2996 Joseph Mills, Jamesside, DC 90346",91750,yes,yes,no,cellular,10357817452,White-collar,44770,3
718848183,Joshua Murphy,54,M,4,Graduate,Married,NJ,"2177 Steven Mountains, New Sandrafurt, NM 40797",91750,yes,no,no,cellular,17607004094,Blue-collar,70954,5
718851783,Mark Hoffman,54,F,3,High School,Married,NY,"983 Luke Harbor Apt. 036, Lake Tamaraland, MT 58864",91750,no,no,no,cellular,14769604509,White-collar,45367,5
718853358,Kristen Frey,41,M,1,Graduate,Married,NY,"90977 Haynes Streets Apt. 485, Nicholasview, LA 02178",91750,yes,no,no,cellular,17179857077,Businessman,93240,4
718855983,Mary Peters,50,M,2,Unknown,Single,CT,"5508 Lee Mission Suite 178, South Francis, NC 55339",91750,no,yes,no,cellular,16271313589,Govt,47485,4
718858683,Benjamin Ward,49,M,4,Uneducated,Married,NY,"PSC 1631, Box 2539, APO AP 95934",91750,yes,no,no,cellular,17191613979,Selfemployeed,66071,4
718861458,Henry Young,56,F,3,Uneducated,Married,FL,"Unit 7608 Box 0343, DPO AE 40448",91750,no,yes,yes,cellular,11903304673,Selfemployeed,16520,5
718863258,Robert Rodgers,55,F,2,Uneducated,Married,TX,"781 Dixon Divide, East Jamesborough, MD 70008",91750,yes,yes,no,cellular,16632802381,Govt,27994,4
718866633,Carrie Jensen,47,F,4,Uneducated,Married,NY,"96978 Dennis Trail, East Michellemouth, AK 63008",91750,no,yes,no,unknown,10597125318,Businessman,58559,3
718867683,Ernest Parker,31,F,0,Post-Graduate,Single,NY,"09764 Morgan Ridge, New Raymondland, CT 85155",91750,yes,yes,no,unknown,19655762148,Selfemployeed,14975,4
718870158,Dennis Brown,44,F,3,Uneducated,Unknown,FL,"850 Walters Roads Apt. 611, Glennborough, MT 23698",91750,no,no,no,cellular,10423282839,White-collar,15516,4
718871358,Amanda Anderson,42,M,3,High School,Single,NV,"784 Coffey Alley, East Victoria, IA 39325",91750,no,no,no,cellular,13547946711,Blue-collar,87827,5
718872858,William Perry,41,M,3,Unknown,Single,NY,"713 Woods Hollow, West Nataliestad, MT 31360",91750,yes,yes,no,cellular,19370877689,Businessman,64367,4
718875483,Laura Harper,39,M,2,Graduate,Married,FL,"PSC 9992, Box 8608, APO AA 95141",91750,yes,yes,yes,cellular,14144598561,Govt,65123,3
718876683,Angela Arnold,54,F,2,High School,Married,NY,"USCGC Gonzalez, FPO AE 44395",91750,yes,no,no,telephone,13411256406,Selfemployeed,14975,3
718877883,Sherri Ellis,53,F,1,Graduate,Single,NY,"7057 Brian Place Apt. 928, North Amandahaven, CA 14991",91750,yes,yes,no,cellular,12186058179,Blue-collar,27505,5
718882008,Hailey Murray,48,M,3,Graduate,Married,FL,"1176 Cooke Estate Apt. 623, Lake Julie, MS 60795",91750,yes,no,no,cellular,10173737216,White-collar,87576,5
718888308,Erica Wyatt,27,M,0,Post-Graduate,Single,CA,"2846 Schultz Knolls Suite 409, North Aaron, IN 82114",91750,no,no,no,cellular,14391208329,Selfemployeed,14975,5
718889508,Emma Mullen,44,M,1,Unknown,Married,NY,"60365 Norman Station Suite 874, Port Tiffany, WV 89277",91750,no,no,no,cellular,17278993467,White-collar,112463,5
718890933,Christopher Thomas MD,43,F,1,Graduate,Single,CA,"1404 Matthew Mountains, South Nicole, IN 22821",91750,yes,no,no,telephone,15723660101,Govt,27307,5
718892283,Jeremiah Adams,47,M,3,High School,Married,NY,"182 Thornton Throughway Apt. 313, East Lisa, AL 62332",91750,no,yes,no,cellular,17980723127,Govt,77655,4
718893333,Evan Collins,46,M,4,Graduate,Single,CA,"4812 Cynthia Curve, New Shawnland, WV 08268",91750,no,no,no,cellular,15802967882,Retirees,104426,4
718894233,Timothy Dickson,38,F,2,Unknown,Single,CA,"3181 Mora Mission Suite 919, Boonebury, CO 11150",91750,yes,no,no,cellular,14889953361,Businessman,21779,4
718896108,Amy Harrison,49,M,2,Uneducated,Married,CA,"393 Liu Dam, Whiteport, MN 52333",91750,no,no,no,cellular,14379848643,Retirees,89936,4
718899708,Sharon Jones,36,M,0,Graduate,Unknown,FL,"3848 Laurie Spurs Apt. 165, Harrisshire, MT 09821",91750,yes,no,no,cellular,16852494773,White-collar,22509,3
718909158,Lisa White,43,F,5,Graduate,Married,CA,"34754 Robert Hill Apt. 473, North Nancy, KS 94798",91750,yes,no,no,cellular,17124670208,White-collar,15861,3
718913358,Ryan Webb,58,F,2,High School,Married,TX,"83146 Eric Route Suite 421, Lake Janicehaven, OR 10941",91750,yes,no,no,cellular,19694337942,White-collar,31243,4
718917408,Matthew Vaughn,51,F,2,Graduate,Single,TX,"50291 Heath Vista, South Pamela, CT 18997",91750,yes,no,yes,cellular,14371427230,Selfemployeed,40744,4
718919433,Francisco Gomez,39,M,1,Graduate,Single,NJ,"48363 Hall Run Suite 269, West Martinshire, GA 82966",91750,no,yes,no,cellular,16626359004,Businessman,192764,4
718920708,Kelly Navarro,51,F,0,Graduate,Married,CA,"65563 Thomas Plains, North Shaun, NC 59194",91750,no,no,no,cellular,11334731199,Businessman,22960,4
718921683,Becky Smith,39,M,2,Graduate,Single,TX,"88776 Huerta Trace, Lewisport, MS 90114",91750,yes,yes,no,cellular,14571300170,White-collar,79541,3
718923858,Elizabeth Little,49,F,5,Graduate,Single,NJ,"0548 Brown Plain Apt. 460, Lake Debra, WA 17314",91750,no,yes,no,cellular,19021395520,Selfemployeed,6550,4
718924983,Kathleen Miller,41,M,4,Post-Graduate,Married,FL,"83217 Lauren Crescent Suite 850, Medinamouth, KS 18871",91750,no,no,no,cellular,14368037515,White-collar,80078,3
718926258,Danielle Leonard MD,59,M,0,Graduate,Single,TX,"6010 Sean Hill Suite 432, South Lorichester, ME 68726",91750,no,no,no,telephone,12337892744,Businessman,71694,3
718927533,Lisa Chen,47,F,3,Unknown,Single,FL,"1115 Fisher Mountains, Howardmouth, NY 61450",91750,yes,no,no,unknown,19329273896,Selfemployeed,14975,4
718929708,Jason Nelson,46,F,2,Unknown,Single,TX,"357 Tracey Road, Edwardmouth, AZ 03273",91750,no,no,no,cellular,10534289758,Selfemployeed,14975,4
718932633,Robert Anderson,33,F,2,Unknown,Married,CA,"735 Courtney Court Apt. 498, Vargasberg, FL 30492",91750,no,yes,no,cellular,11335671197,Selfemployeed,56895,4
718934058,Dana Forbes,47,F,4,Graduate,Married,MA,"398 Sharon Parkway, Christopherville, MA 22025",91750,yes,yes,no,cellular,12103985882,Selfemployeed,26594,4
718939083,Amber Peterson,48,F,2,Graduate,Married,NY,"2093 Sanchez Camp, Erikside, IN 02214",91750,no,no,no,cellular,16805622882,Selfemployeed,1250,4
718940208,Sonia Gordon,36,F,3,Graduate,Single,FL,"90492 Travis Pine Apt. 293, Banksview, MA 09013",91750,yes,no,no,unknown,14531127391,Selfemployeed,38680,4
718941183,Sara Mcbride,50,M,3,Graduate,Single,CA,"915 Taylor Ramp Apt. 288, Herreraton, IN 66086",91750,yes,no,no,cellular,11288487405,Blue-collar,59508,4
718943508,Kerry Gordon,42,F,4,Graduate,Single,TX,"2656 Fowler Bypass Suite 442, South Ryan, OK 76400",91750,no,no,no,cellular,10286835494,Blue-collar,14421,4
718946358,Katherine Smith,49,M,3,Unknown,Married,NY,"USCGC Washington, FPO AP 47907",91750,yes,yes,yes,cellular,15767702532,Businessman,58591,4
718947558,Joanne Avery,44,F,4,Graduate,Married,NY,"55223 Hamilton Courts Apt. 796, West Samuel, MS 83592",91750,yes,no,no,unknown,13685662126,Businessman,218726,4
718949433,Daniel Ward,43,F,4,Unknown,Single,NY,"481 Hutchinson Dam Apt. 424, Palmerburgh, WV 35442",91750,no,no,no,cellular,10795492115,Businessman,37172,4
718950483,Jake Floyd,52,M,3,High School,Married,TX,"1138 Heidi Station Apt. 349, Markfort, IN 00873",91750,yes,yes,yes,cellular,10758758145,Blue-collar,10049,4
718951683,Laura Moore,49,M,3,Graduate,Single,NY,"230 Smith Flat, East Samantha, KS 35921",91750,yes,no,no,cellular,13378446922,Retirees,77284,3
718957083,Jordan Smith,44,M,4,High School,Single,NY,"Unit 1938 Box 8532, DPO AA 85141",91750,no,yes,no,cellular,11303644854,Blue-collar,78655,4
718958583,Melissa Perez,38,M,2,High School,Married,FL,"190 Elizabeth Brooks Suite 492, Rachelborough, SD 68215",91750,yes,no,no,cellular,16247157989,Blue-collar,65764,4
718961208,Jim Mcdowell,42,F,0,Graduate,Single,TX,"8176 Chelsea Throughway, East Kimberlybury, IL 83611",91750,yes,no,no,cellular,12756235737,Govt,42374,3
718963158,Randy Davis,47,F,2,Graduate,Married,CA,"5231 William Center, Sancheztown, TN 36699",91750,no,yes,no,cellular,13960477091,White-collar,35623,3
718967433,Joshua Waller,52,M,2,High School,Married,TX,"278 Miller Mall Apt. 079, Carmenstad, DC 32999",91750,yes,yes,yes,cellular,13423647484,White-collar,85452,4
718970058,Ernest Campbell,44,F,4,Uneducated,Married,FL,"940 Walker Stravenue, West Brittneyland, WI 96321",91750,yes,no,no,cellular,14084428199,Selfemployeed,14975,4
718971333,Keith Crawford,50,F,1,Uneducated,Married,FL,"183 Sarah Drives Suite 084, Johnberg, MO 62565",91750,no,no,no,cellular,13109290509,Retirees,25945,4
718972758,Eric Tran,51,F,1,High School,Single,TX,"9348 Sara Point Apt. 819, Davidborough, LA 27799",91750,no,yes,no,cellular,16020240791,Selfemployeed,16520,4
718975083,Mary Walker,50,F,3,Unknown,Single,NY,"5365 Ellison Mill Suite 108, Lewisberg, DC 59839",91750,yes,yes,no,cellular,10998739191,Retirees,22127,3
718976283,Justin Bright,48,M,4,Unknown,Single,CA,"918 Jessica Burgs Apt. 208, East Stevenfort, KS 78673",91750,no,yes,no,cellular,15029105932,Retirees,59925,4
718977483,Justin Cox,40,M,4,Unknown,Married,TX,"3562 Edward Rapid Suite 146, North Michael, NV 02813",91750,no,no,no,cellular,13677489279,White-collar,102256,4
718979733,Ricardo Anderson,54,F,2,Post-Graduate,Single,NY,"722 Perez Track Suite 420, North Faithport, TN 22180",91750,yes,no,no,cellular,15461870178,Businessman,232628,4
718980633,Paul Mcgee,41,M,3,High School,Married,CA,"212 Pearson Drive, Lake Georgeland, DE 84139",91750,yes,yes,yes,unknown,16429926735,Blue-collar,80207,4
718982058,Elizabeth Kaiser,34,F,3,Graduate,Married,CA,"08921 Morton Port, Ryanberg, AL 68695",91750,yes,yes,yes,cellular,17422604590,White-collar,47548,4
718983333,Katherine Page,57,F,3,Graduate,Single,CA,"273 Lynn Road, Gonzalezville, OH 32022",91750,yes,no,no,cellular,16957340983,Blue-collar,12054,4
718984533,Bernard Frazier,43,M,1,Graduate,Single,FL,"28286 Bryant Camp, East Suzanneside, NY 88262",91750,no,no,no,cellular,13585607248,White-collar,68428,4
718993533,Shaun Silva,60,M,0,Graduate,Married,NY,"64652 Barron Dale, Davidbury, NV 10865",91750,yes,yes,no,telephone,17562657480,Govt,117427,4
718994583,Patrick Garcia,55,M,3,Graduate,Married,NJ,"6578 Vanessa Junction, Lake Melissa, IL 59676",91750,no,no,no,cellular,13200536384,White-collar,77964,4
718996758,Christine Crawford,48,F,4,Uneducated,Married,TX,"37843 Michelle Springs Suite 765, Thomasport, WY 13085",91750,no,yes,no,unknown,15859385951,Selfemployeed,14975,3
719006508,Christopher Jordan,51,F,1,Unknown,Married,NY,"13891 Ross Common, Espinozamouth, IL 37832",91750,no,yes,no,cellular,13637737080,Blue-collar,51399,4
719013108,Adam Robbins,46,M,1,Post-Graduate,Single,TX,"67225 Vincent Inlet Suite 058, South Tonyamouth, SD 32255",91750,no,yes,no,cellular,15883064280,White-collar,70584,4
719018208,Mary Davis,51,F,2,Uneducated,Married,CA,"839 Butler Keys Apt. 645, Timville, OR 21694",91750,yes,no,no,cellular,10094318806,White-collar,28924,4
719019483,Elizabeth Dyer,52,F,2,High School,Single,TX,"Unit 1400 Box 0212, DPO AP 08561",91750,no,yes,no,cellular,18289971970,Selfemployeed,55759,3
719020983,Ashley Green,52,F,3,Graduate,Married,TX,"4286 Rice Flat, Duaneside, NE 51561",91750,no,no,no,cellular,16634633304,Retirees,18384,5
719022558,Miranda Brown,51,M,2,Graduate,Married,CA,"168 Diaz Walks, West Jameschester, TX 24323",91750,no,no,no,unknown,18352016360,Blue-collar,93283,3
719025333,Jordan Smith,31,F,1,Unknown,Single,TX,"15292 David Loaf Suite 033, East Tiffanytown, HI 29754",91750,yes,no,no,unknown,15727431398,Selfemployeed,38185,3
719026383,Rebecca Ramirez,46,F,3,Graduate,Married,FL,"7901 Gilmore Pines Suite 618, Shellyfort, ME 51576",91750,no,no,no,cellular,13733137653,Govt,35001,4
719028783,Steven Michael,38,M,2,High School,Single,NJ,"USNV Martinez, FPO AP 46583",91750,no,no,no,cellular,19682816538,White-collar,64824,4
719034183,Brandon Yates,51,M,3,Uneducated,Unknown,WA,"88847 Melissa Mill Suite 223, Port Kristyton, WA 81841",98815,yes,yes,no,cellular,16257701525,White-collar,99820,3
719035758,Jordan Green,52,M,3,Doctorate,Married,CA,"PSC 9676, Box 9171, APO AE 43661",91750,yes,yes,yes,unknown,13043098965,Blue-collar,85316,5
719036883,Steven Chase,48,M,5,Unknown,Married,NY,"0337 Peterson Track, West Angela, RI 03389",91750,no,yes,no,cellular,17464859718,White-collar,52289,5
719038008,Wesley Shepherd,51,M,3,High School,Married,TX,"571 Alexis Street Suite 614, West Kathyfort, AL 22959",91750,no,no,no,telephone,16192537985,Retirees,81943,4
719039283,David Bowman,45,M,1,Graduate,Unknown,FL,"001 Mccormick Curve, New Thomas, RI 34755",91750,no,no,no,cellular,11588227674,White-collar,151043,4
719042208,Michelle Watkins,49,M,2,Uneducated,Married,CA,"59153 Valerie Spring Suite 940, Port Robert, OK 63662",91750,yes,no,no,telephone,11757048033,Selfemployeed,68884,5
719046558,Thomas Myers,39,F,4,Unknown,Married,TX,"378 Morris Rest Suite 567, Hendersonberg, NJ 86590",91750,yes,no,yes,cellular,17100909054,Selfemployeed,57247,4
719048133,Stephanie Barnett,58,F,1,Post-Graduate,Single,FL,"69942 Miller Union Suite 868, Lake Willie, NM 45163",91750,no,no,no,unknown,13684851064,Govt,37699,5
719049033,Kyle Li,52,F,3,Unknown,Single,TX,"08578 Stewart Mission Apt. 227, Nicoleside, MS 73864",91750,no,no,yes,unknown,11335029351,Businessman,21178,5
719050458,Randall Martinez,51,F,3,High School,Single,TX,"PSC 5640, Box 0752, APO AP 26612",91750,yes,no,no,cellular,15556833492,Blue-collar,48444,3
719051733,Mary Gomez,47,M,3,Graduate,Married,FL,"6575 Clark Well Apt. 752, Brandonshire, NJ 65351",91750,no,yes,no,unknown,15788144584,Businessman,91316,4
719054733,Douglas Wilson,53,M,3,High School,Married,TX,"6301 Robinson Expressway, South Colton, OH 36423",91750,yes,no,no,cellular,19339818046,Businessman,73611,5
719056833,Kevin Brown,26,M,0,Graduate,Single,NY,"9355 Brown Road Apt. 032, Port Gabriel, MD 91422",91750,yes,yes,no,cellular,19264485837,White-collar,46423,3
719059083,Sheila Cameron,53,F,2,Uneducated,Single,FL,"627 Lewis Points, Adrianstad, MA 83185",91750,no,yes,no,cellular,14146551948,Selfemployeed,51154,3
719061933,Patricia Stanley,61,M,0,High School,Single,FL,"48126 Murphy Trace, Oliverbury, ME 40919",91750,yes,no,no,unknown,16409455662,Govt,52931,3
719068683,Kelli Flores,63,F,0,Uneducated,Married,NY,"39221 Rebecca Turnpike, East Sharon, OH 16724",91750,no,yes,no,cellular,18571463230,Selfemployeed,5525,4
719070108,Matthew Robbins,48,F,4,Graduate,Single,NY,"39229 Martin Village Apt. 220, North Rickyshire, NM 32183",91750,no,no,yes,unknown,19237875019,Selfemployeed,14975,5
719071158,Diane Norris,45,F,2,Uneducated,Single,CA,"95252 Smith Lock, New Tyronestad, NJ 34393",91750,no,no,no,cellular,15684429653,Govt,44792,5
719073483,Matthew Johnson,45,F,1,Unknown,Married,FL,"299 Cabrera Centers, New Chelsea, KS 43266",91750,yes,yes,no,cellular,13482668625,Govt,30283,4
719074308,Kendra Guerrero,56,M,2,Unknown,Married,FL,"PSC 8952, Box 1508, APO AE 52922",91750,no,yes,no,cellular,18142811450,Blue-collar,71449,4
719075883,Jennifer Gardner,31,M,1,Unknown,Married,TX,"68864 Miller Throughway, Penaland, GA 62900",91750,no,no,no,cellular,13192707160,Blue-collar,44816,4
719076858,Elizabeth Douglas,39,F,0,High School,Single,CA,"USS Clark, FPO AA 62349",91750,yes,no,no,cellular,15753550841,Govt,31212,4
719078283,Rebecca Mclaughlin,61,F,0,Graduate,Married,NY,"4408 Nguyen Fall Suite 219, Sanchezfort, MD 44046",91750,no,no,yes,cellular,16379067278,Selfemployeed,14975,4
719084358,Andrea Smith,39,F,1,Uneducated,Married,CA,"02974 Raven Glen, West Christopher, PA 20217",91750,yes,yes,yes,cellular,12974019784,Businessman,25430,5
719085933,Miranda Owen,41,F,4,Uneducated,Single,TX,"0468 Cynthia Viaduct Suite 427, East Michaelbury, NY 52659",91750,no,no,no,cellular,19819777290,Retirees,27686,3
719089383,James Vance,33,F,2,Doctorate,Married,CA,"9014 Elizabeth Green Suite 226, West Donnaland, CT 14210",91750,no,yes,no,cellular,14662898903,Govt,56982,3
719091333,Timothy Singh,65,F,0,High School,Married,NJ,"08891 Foley River Suite 768, West Matthewchester, HI 63317",91750,yes,no,no,cellular,17474535861,Selfemployeed,6550,4
